,round,group,player_slot,cost,break_even_bid_no_rym,percentile_no_rym,correction_factor,break_even_bid_rym,percentile_rym,max_bid_no_rym,max_bid_rym,ws,other_costs,cost_A,cost_B,production,id_sample
549,35,2,2,38.433784,38.433784,16.478286734086854,0.9608445999999999,40.00000000000001,2.022605591909578,90.3,70,6.7,0.8,48.042229999999996,-9.608445999999994,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
550,35,2,3,56.8210621,56.8210621,77.92980368828078,1.2768778,44.5,21.951219512195124,90.3,70,5.4,0.89,63.84389,-7.022827900000003,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
551,35,2,4,54.36708949999999,54.36708949999999,72.8138013087448,0.9455146,57.49999999999999,84.97917906008328,90.3,70,6.8,1.15,47.275729999999996,7.091359499999996,2826.4576240077954,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
552,35,3,1,74.94187605868247,74.94187605868247,97.32302201070792,1.29,58.094477564870125,88.81618084473527,90.3,70,5.2,1.11,67.51520365647069,7.4266724022117785,1693.6122771870748,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
553,35,3,2,44.57424310813058,44.57424310813058,40.27364663890541,0.79,56.42309254193744,79.29803688280785,90.3,70,8.9,1.14,39.10021325274613,5.474029855384451,3990.3272687735966,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
554,35,3,3,44.129828700000004,44.129828700000004,38.37001784651993,1.0896254,40.5,3.1528851873884594,90.3,70,6.0,0.81,54.48127,-10.351441299999998,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
555,35,3,4,54.0682619,54.0682619,72.33789411064842,0.9920782,54.5,70.2558001189768,90.3,70,6.5,1.09,49.60391,4.464351900000004,2625.3696471309936,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
556,35,4,1,50.103128,50.103128,61.80844735276621,1.066024,46.99999999999999,33.908387864366446,90.3,70,6.1,0.94,53.3012,-3.1980720000000034,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
557,35,4,2,78.317636241506,78.317636241506,98.63176680547294,1.29,60.711345923648054,98.63176680547294,90.3,70,5.2,1.16,67.51520365647069,10.802432585035305,1693.6122771870748,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
558,35,4,3,46.009821,46.009821,46.69839381320642,0.8001708000000001,57.5,85.901249256395,90.3,70,8.4,1.15,40.00854,6.001280999999999,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
559,35,4,4,44.37907013016031,44.37907013016031,39.38132064247472,0.79,56.17603813944343,79.11957168352171,90.3,70,8.8,1.13,39.2735133895224,5.105556740637908,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
560,36,1,1,46.372044,46.372044,48.24509220701963,1.066024,43.5,17.48958953004164,90.3,70,6.1,0.87,53.3012,-6.929155999999999,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
561,36,1,2,38.211507999999995,38.211507999999995,15.883402736466389,0.9319879999999999,41.0,6.0678167757287325,90.3,70,6.9,0.82,46.599399999999996,-8.387892,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
562,36,1,3,36.633047600000005,36.633047600000005,10.826888756692444,0.7963706,46.00000000000001,30.160618679357526,90.3,70,8.5,0.92,39.81853,-3.185482399999998,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
563,36,1,4,44.6792739,44.6792739,40.92801903628792,0.9608445999999999,46.5,31.52885187388459,90.3,70,6.7,0.93,48.042229999999996,-3.362956099999998,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
564,36,2,1,63.7856007,63.7856007,88.57822724568709,1.2035019,53.0,63.08744794765021,90.3,70,5.6,1.06,60.175095,3.6105057000000045,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
565,36,2,2,52.35233265,52.35233265,68.05472932778109,1.2035019,43.5,17.48958953004164,90.3,70,5.6,0.87,60.175095,-7.822762349999998,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
566,36,2,3,35.03800434849633,35.03800434849633,6.4842355740630575,0.79,44.35190423860295,21.058893515764424,90.3,70,9.0,0.9,38.9311159427737,-3.8931115942773715,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
567,36,2,4,47.287493999999995,47.287493999999995,52.23081499107674,0.8223912,57.49999999999999,84.97917906008328,90.3,70,8.0,1.15,41.11956,6.167933999999995,3547.3526180837684,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
568,36,3,1,47.941393749999996,47.941393749999996,54.84830458060678,1.0092925,47.5,37.03152885187389,90.3,70,6.4,0.95,50.464625,-2.523231250000002,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
569,36,3,2,44.18324097560312,44.18324097560312,38.667459845330164,0.79,55.92815313367483,76.918500892326,90.3,70,8.9,1.13,39.10021325274613,5.08302772285699,3990.3272687735966,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
570,36,3,3,31.14489275421896,31.14489275421896,0.0594883997620464,0.79,39.423914878758175,0.0594883997620464,90.3,70,9.0,0.8,38.9311159427737,-7.7862231885547395,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
571,36,3,4,47.925224299999996,47.925224299999996,54.788816180844734,1.1145401,43.0,15.080309339678763,90.3,70,5.9,0.86,55.727005,-7.801780700000002,2203.80697148829,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
572,36,4,1,34.2439358,34.2439358,4.580606781677573,0.7963706,43.0,15.080309339678763,90.3,70,8.5,0.86,39.81853,-5.5745942,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
573,36,4,2,63.104166724712485,63.104166724712485,87.8048780487805,1.29,48.91795870132751,42.9506246281975,90.3,70,5.1,0.91,69.3452381590247,-6.241071434312218,1620.6598526034632,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
574,36,4,3,42.662987699999995,42.662987699999995,32.480666270077336,1.0280238,41.5,8.209399167162402,90.3,70,6.3,0.83,51.40119,-8.738202300000005,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
575,36,4,4,41.9838412,41.9838412,29.625223081499108,0.9763684,43.0,15.080309339678763,90.3,70,6.6,0.86,48.81842,-6.834578800000003,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
576,37,1,1,38.9142063,38.9142063,18.02498512790006,0.9608445999999999,40.5,3.1528851873884594,90.3,70,6.7,0.81,48.042229999999996,-9.1280237,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
577,37,1,2,34.349378400000006,34.349378400000006,4.878048780487805,0.8481328,40.50000000000001,4.104699583581201,90.3,70,7.7,0.81,42.40664,-8.057261599999997,3380.599171369953,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
578,37,1,3,59.16433200000001,59.16433200000001,82.33194527067222,1.066024,55.50000000000001,75.93694229625223,90.3,70,6.1,1.11,53.3012,5.863132000000007,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
579,37,1,4,36.893776800000005,36.893776800000005,11.659726353361094,0.8481328,43.50000000000001,18.233194527067223,90.3,70,7.7,0.87,42.40664,-5.512863199999998,3380.599171369953,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
580,37,2,1,77.57283831144134,77.57283831144134,98.3343248066627,1.29,60.13398318716383,98.3343248066627,90.3,70,5.0,1.09,71.16774157012966,6.405096741311681,1548.0076471579075,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
581,37,2,2,58.736378800000004,58.736378800000004,81.49910767400357,1.2768778,46.0,29.238548483045808,90.3,70,5.4,0.92,63.84389,-5.107511199999998,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
582,37,2,3,52.191328,52.191328,67.63831052944676,0.9319879999999999,56.0,77.33491969066033,90.3,70,6.9,1.12,46.599399999999996,5.591928000000003,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
583,37,2,4,36.91710258615105,36.91710258615105,11.719214753123142,0.79,46.73050960272285,33.016061867935754,90.3,70,8.8,0.94,39.2735133895224,-2.3564108033713467,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
584,37,3,1,31.280170602196904,31.280170602196904,0.1189767995240928,0.79,39.59515266100874,0.1189767995240928,90.3,70,8.9,0.8,39.10021325274613,-7.820042650549226,3990.3272687735966,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
585,37,3,2,78.81661975909704,78.81661975909704,98.75074360499703,1.29,61.0981548520132,98.75074360499703,90.3,70,5.3,1.2,65.6805164659142,13.136103293182842,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
586,37,3,3,52.370282249999995,52.370282249999995,68.17370612730518,0.8952185,58.49999999999999,89.70850684116597,90.3,70,7.2,1.17,44.760925,7.609357249999995,3082.3461630779525,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
587,37,3,4,49.59542174999999,49.59542174999999,60.3807257584771,1.1669511,42.5,12.819750148720999,90.3,70,5.7,0.85,58.34755499999999,-8.75213325,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
588,37,4,1,71.59176294784648,71.59176294784648,95.41939321832243,1.29,55.49749065724533,74.65794170136823,90.3,70,5.3,1.09,65.6805164659142,5.911246481932281,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
589,37,4,2,38.540898199999994,38.540898199999994,16.835217132659132,0.8660876,44.49999999999999,21.237358715050565,90.3,70,7.5,0.89,43.304379999999995,-4.763481800000001,3264.2913304677227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
590,37,4,3,35.3628216,35.3628216,7.257584770969661,0.8223912,43.0,15.080309339678763,90.3,70,8.0,0.86,41.11956,-5.756738400000003,3547.3526180837684,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
591,37,4,4,49.1960855,49.1960855,59.19095776323617,0.919553,53.50000000000001,66.50803093396787,90.3,70,7.0,1.07,45.97765,3.2184355000000053,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
592,38,1,1,58.098308,58.098308,80.42831647828673,1.066024,54.5,70.2558001189768,90.3,70,6.1,1.09,53.3012,4.7971080000000015,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
593,38,1,2,33.995392200000005,33.995392200000005,4.045211183819156,0.8393924,40.50000000000001,4.104699583581201,90.3,70,7.8,0.81,41.96962,-7.974227799999994,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
594,38,1,3,46.905056,46.905056,50.74360499702558,1.066024,44.0,19.631171921475314,90.3,70,6.1,0.88,53.3012,-6.396144,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
595,38,1,4,64.38804409999999,64.38804409999999,89.3515764425937,1.1396114,56.49999999999999,80.1308744794765,90.3,70,5.8,1.13,56.98057,7.4074740999999875,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
596,38,2,1,63.59883495,63.59883495,88.39976204640095,1.1669511,54.5,70.2558001189768,90.3,70,5.7,1.09,58.34755499999999,5.251279950000004,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
597,38,2,2,67.68316379999999,67.68316379999999,92.62343842950625,1.1669511,57.99999999999999,87.32897085068412,90.3,70,5.7,1.16,58.34755499999999,9.335608799999996,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
598,38,2,3,36.52436745225583,36.52436745225583,10.529446757882212,0.79,46.23337652184282,30.636525877453895,90.3,70,8.8,0.93,39.2735133895224,-2.7491459372665688,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
599,38,2,4,33.647853600000005,33.647853600000005,3.3908387864366447,0.8308112,40.50000000000001,4.104699583581201,90.3,70,7.9,0.81,41.54056,-7.8927063999999945,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
600,38,3,1,46.4374265,46.4374265,48.60202260559191,0.919553,50.5,51.279000594883996,90.3,70,7.0,1.01,45.97765,0.4597765000000038,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
601,38,3,2,42.924507199999994,42.924507199999994,33.61094586555622,1.0469392,40.99999999999999,5.145746579417014,90.3,70,6.2,0.82,52.346959999999996,-9.422452800000002,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
602,38,3,3,47.619753599999996,47.619753599999996,53.53955978584176,0.9920782,47.99999999999999,38.548483045806066,90.3,70,6.5,0.96,49.60391,-1.9841564000000034,2625.3696471309936,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
603,38,3,4,55.1648146,55.1648146,74.4794765020821,0.9763684,56.5,81.05294467578823,90.3,70,6.6,1.13,48.81842,6.3463945999999964,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
604,38,4,1,73.78947835,73.78947835,96.6686496133254,1.2401593,59.5,95.35990481856038,90.3,70,5.5,1.19,62.007965,11.781513349999997,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
605,38,4,2,40.371700000000004,40.371700000000004,23.557406305770375,1.0092925,40.00000000000001,2.022605591909578,90.3,70,6.4,0.8,50.464625,-10.092924999999994,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
606,38,4,3,36.4077714,36.4077714,10.23200475907198,0.8001708000000001,45.5,26.76977989292088,90.3,70,8.4,0.91,40.00854,-3.600768600000002,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
607,38,4,4,40.45171879120807,40.45171879120807,23.854848304580607,0.79,51.204707330643124,54.84830458060678,90.3,70,8.8,1.03,39.2735133895224,1.1782054016856733,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
608,39,1,1,41.627660250000005,41.627660250000005,28.43545508625818,0.8952185,46.50000000000001,32.45092207019631,90.3,70,7.2,0.93,44.760925,-3.133264749999995,3082.3461630779525,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
609,39,1,2,55.173179999999995,55.173179999999995,74.65794170136823,0.919553,60.0,97.5609756097561,90.3,70,7.0,1.2,45.97765,9.195529999999998,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
610,39,1,3,35.11139677727874,35.11139677727874,6.662700773349197,0.79,44.44480604718828,21.118381915526474,90.3,70,8.7,0.89,39.45100761491994,-4.339610837641196,3899.430925071707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
611,39,1,4,38.9250928,38.9250928,18.084473527662105,0.8846612,44.0,19.631171921475314,90.3,70,7.3,0.88,44.23306,-5.3079672,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
612,39,2,1,55.00644125,55.00644125,74.30101130279596,1.0092925,54.50000000000001,71.23735871505056,90.3,70,6.4,1.09,50.464625,4.541816250000004,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
613,39,2,2,49.524151599999996,49.524151599999996,60.08328375966686,0.8393924,58.99999999999999,91.99881023200476,90.3,70,7.8,1.18,41.96962,7.554531599999997,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
614,39,2,3,37.6080276,37.6080276,13.801308744794765,0.8001708000000001,46.99999999999999,33.908387864366446,90.3,70,8.4,0.94,40.00854,-2.4005124000000038,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
615,39,2,4,41.9825736,41.9825736,29.565734681737062,0.8481328,49.5,46.6686496133254,90.3,70,7.7,0.99,42.40664,-0.42406640000000095,3380.599171369953,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
616,39,3,1,44.760925,44.760925,41.106484235574065,0.8952185,50.0,48.98869720404521,90.3,70,7.2,1.0,44.760925,0.0,3082.3461630779525,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
617,39,3,2,37.47845723417394,37.47845723417394,13.503866745984533,0.79,47.44108510654929,35.69303985722784,90.3,70,8.7,0.95,39.45100761491994,-1.972550380746,3899.430925071707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
618,39,3,3,65.93273714999998,65.93273714999998,90.95776323616894,1.1669511,56.499999999999986,79.50624628197501,90.3,70,5.7,1.13,58.34755499999999,7.585182149999987,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
619,39,3,4,42.64096000000001,42.64096000000001,32.3022010707912,1.066024,40.0,1.041046995835812,90.3,70,6.1,0.8,53.3012,-10.660239999999995,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
620,39,4,1,40.844453925103295,40.844453925103295,25.401546698393812,0.79,51.70184041152316,57.28732897085069,90.3,70,8.8,1.04,39.2735133895224,1.5709405355808954,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
621,39,4,2,68.376684,68.376684,93.21832242712671,1.1396114,60.0,97.5609756097561,90.3,70,5.8,1.2,56.98057,11.396113999999997,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
622,39,4,3,70.2781526185282,70.2781526185282,94.58655562165377,1.29,54.47918807637844,69.77989292088043,90.3,70,5.3,1.07,65.6805164659142,4.597636152614001,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
623,39,4,4,45.279210400000004,45.279210400000004,43.48602022605592,0.8308112,54.50000000000001,71.23735871505056,90.3,70,7.9,1.09,41.54056,3.7386504000000045,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
624,40,1,1,32.20428097940837,32.20428097940837,0.9518143961927424,0.79,40.764912632162485,4.640095181439619,90.3,70,8.8,0.82,39.2735133895224,-7.069232410114033,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
625,40,1,2,40.828275000000005,40.828275000000005,25.28256989886972,0.907295,45.00000000000001,25.10410469958358,90.3,70,7.1,0.9,45.36475,-4.536474999999996,3019.760489755876,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
626,40,1,3,52.9488176,52.9488176,69.60142772159429,0.9455146,56.0,77.33491969066033,90.3,70,6.8,1.12,47.275729999999996,5.673087600000002,2826.4576240077954,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
627,40,1,4,52.54441317273136,52.54441317273136,68.70910172516359,1.29,40.73210323467547,4.580606781677573,90.3,70,5.3,0.8,65.6805164659142,-13.136103293182835,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
628,40,2,1,33.091448551357644,33.091448551357644,2.3200475907198097,0.79,41.88790955868056,9.280190362879239,90.3,70,9.0,0.85,38.9311159427737,-5.839667391416057,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
629,40,2,2,61.01902240000001,61.01902240000001,85.0089232599643,1.0896254,56.00000000000001,78.28673408685306,90.3,70,6.0,1.12,54.48127,6.537752400000009,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
630,40,2,3,73.5621784418239,73.5621784418239,96.54967281380131,1.29,57.02494452854566,83.87864366448542,90.3,70,5.3,1.12,65.6805164659142,7.881661975909708,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
631,40,2,4,60.19900399999999,60.19900399999999,83.93813206424747,1.0469392,57.49999999999999,84.97917906008328,90.3,70,6.2,1.15,52.346959999999996,7.852043999999992,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
632,40,3,1,63.7430859,63.7430859,88.51873884592504,1.0896254,58.49999999999999,89.70850684116597,90.3,70,6.0,1.17,54.48127,9.261815899999995,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
633,40,3,2,35.3628216,35.3628216,7.257584770969661,0.8223912,43.0,15.080309339678763,90.3,70,8.0,0.86,41.11956,-5.756738400000003,3547.3526180837684,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
634,40,3,3,50.76237284999999,50.76237284999999,63.771564544913744,1.1669511,43.49999999999999,16.62700773349197,90.3,70,5.7,0.87,58.34755499999999,-7.585182150000001,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
635,40,3,4,40.844453925103295,40.844453925103295,25.401546698393812,0.79,51.70184041152316,57.28732897085069,90.3,70,8.8,1.04,39.2735133895224,1.5709405355808954,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
636,40,4,1,34.8347846,34.8347846,6.008328375966687,0.8393924,41.5,8.209399167162402,90.3,70,7.8,0.83,41.96962,-7.1348354,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
